Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,log_app_income,sqr_app_income,log_coapp_income,sqr_coapp_income,log_loan_amt,sqr_loan_amt,Total_Income,Total_Income_log,Total_Income_sqr,Payability,Payability_log,Payability_sqr,Credit_History_Payability,Loan_Status
LP001120,1,0,0,0,0,1800,1213.0,47.0,360.0,1.0,0,7.495541943884256,3240000,7.10085190894405,1471369.0,3.8501476017100584,2209.0,3013.0,8.0106915391303,9078169.0,2966.0,7.994969522697877,8797156.0,2966.0,1
LP002622,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,2,8.163371316459912,12320100,8.392989587956931,19501056.0,5.493061443340548,59049.0,7926.0,8.97790377375038,62821476.0,7683.0,8.946765374867635,59028489.0,7683.0,1
LP002524,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,2,8.61830469278465,30603024,8.444192298531748,21603904.0,5.087596335232384,26244.0,10180.0,9.228180290104513,103632400.0,10018.0,9.212138753917563,100360324.0,10018.0,1
LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,0,7.75491027202143,5442889,7.790282380703483,5841889.0,4.912654885736052,18496.0,4750.0,8.465899897028686,22562500.0,4614.0,8.4368504387337,21288996.0,4614.0,1
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP001610,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1,8.615408238913192,30426256,9.332558004700433,127690000.0,6.20455776256869,245025.0,16816.0,9.730086093116732,282777856.0,16321.0,9.700207901150696,266375041.0,0.0,0
LP002683,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1,8.451694209183541,21930489,7.557472901614746,3667225.0,5.220355825078324,34225.0,6598.0,8.794521851788527,43533604.0,6413.0,8.766082459148864,41126569.0,6413.0,0
LP002706,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1,8.572627898304338,27931225,7.265429723253953,2044900.0,5.081404364984463,25921.0,6715.0,8.812099108957337,45091225.0,6554.0,8.787830829258759,42954916.0,0.0,1
LP002928,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1,8.006367567650246,9000000,8.13622555490846,11669056.0,4.02535169073515,3136.0,6416.0,8.766550149546351,41165056.0,6360.0,8.757783656334167,40449600.0,6360.0,1
LP001800,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,0,7.828038032125829,6300100,7.592366128519796,3932289.0,4.941642422609304,19600.0,4493.0,8.41027590907016,20187049.0,4353.0,8.378620541552298,18948609.0,4353.0,0
LP002515,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1,8.146129510025405,11902500,7.639642287858013,4322241.0,5.087596335232384,26244.0,5529.0,8.617762246337932,30569841.0,5367.0,8.588024372176829,28804689.0,5367.0,1
LP002281,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,0,8.017307507688582,9199089,7.285506548522785,2128681.0,4.553876891600541,9025.0,4492.0,8.410053315858335,20178064.0,4397.0,8.388677769180811,19333609.0,4397.0,1
LP001046,1,1,1,0,0,5955,5625.0,315.0,360.0,1.0,0,8.691986481789401,35462025,8.63497622707262,31640625.0,5.752572638825633,99225.0,11580.0,9.357034751126987,134096400.0,11265.0,9.329455852866344,126900225.0,11265.0,1
LP002767,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,2,7.92588031673756,7661824,7.575584651557793,3802500.0,5.043425116919247,24025.0,4718.0,8.45914025996762,22259524.0,4563.0,8.425735580927402,20820969.0,4563.0,1
LP001716,1,1,0,0,0,3173,3021.0,137.0,360.0,1.0,0,8.062432791583195,10067929,8.013343181386672,9126441.0,4.919980925828125,18769.0,6194.0,8.731336360533149,38365636.0,6057.0,8.708969906980947,36687249.0,6057.0,1
LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,7.783224016336037,5760000,7.681099001536359,4695889.0,4.74493212836325,13225.0,4567.0,8.426611813185,20857489.0,4452.0,8.401108712395436,19820304.0,4452.0,1
LP002820,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,2,8.686598356276965,35081929,7.627544390488503,4218916.0,5.351858133476067,44521.0,7977.0,8.984317679911129,63632529.0,7766.0,8.957510510291613,60310756.0,7766.0,1
LP001421,1,1,0,0,0,5568,2142.0,175.0,360.0,1.0,2,8.624791202014256,31002624,7.669495251007694,4588164.0,5.1647859739235145,30625.0,7710.0,8.950273466557375,59444100.0,7535.0,8.927314111060596,56776225.0,7535.0,0
LP001263,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1,8.06054004653864,10029889,8.294049640102028,16000000.0,5.19295685089021,32400.0,7167.0,8.877242435993919,51365889.0,6987.0,8.85180655855245,48818169.0,0.0,0
LP002067,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,2,9.067162602299854,75099556,8.513787398281405,24830289.0,5.929589143389895,141376.0,13649.0,9.521421537856195,186295201.0,13273.0,9.493487175626202,176172529.0,0.0,0
LP001924,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,2,8.057694194815587,9972964,8.023879992734878,9320809.0,4.48863636973214,7921.0,6211.0,8.734077192559303,38576521.0,6122.0,8.719644119505357,37478884.0,6122.0,1
LP001028,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,0,8.030409562130485,9443329,9.000359807188254,65707236.0,5.298317366548036,40000.0,11179.0,9.321792297270326,124970041.0,10979.0,9.303739636234733,120538441.0,10979.0,1
LP001011,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,0,8.597297435657898,29343889,8.341886969516187,17606416.0,5.58724865840025,71289.0,9613.0,9.170871628065816,92409769.0,9346.0,9.142703723260372,87347716.0,9346.0,1
LP001514,0,1,0,0,0,2330,4486.0,100.0,360.0,1.0,1,7.753623546559746,5428900,8.408716715080153,20124196.0,4.605170185988092,10000.0,6816.0,8.827028068509152,46457856.0,6716.0,8.812248018197431,45104656.0,6716.0,1
LP002149,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,2,9.027978814382207,69438889,8.06054004653864,10029889.0,5.10594547390058,27225.0,11500.0,9.350102314351341,132250000.0,11335.0,9.335650562941629,128482225.0,11335.0,1
LP001947,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,7.776115477098742,5678689,8.111928063310739,11115556.0,5.147494476813453,29584.0,5717.0,8.651199471263972,32684089.0,5545.0,8.620651899784468,30747025.0,5545.0,1
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,0,8.056109659545061,9941409,7.352441100243583,2433600.0,4.897839799950911,17956.0,4713.0,8.45807992692373,22212369.0,4579.0,8.429235912657095,20967241.0,4579.0,1
LP002974,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,2,8.080856419640986,10445824,7.575584651557793,3802500.0,4.68213122712422,11664.0,5182.0,8.552946361122055,26853124.0,5074.0,8.531884740159228,25745476.0,5074.0,1
LP002537,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,7.641564441260972,4338889,8.055157731819678,9922500.0,4.852030263919617,16384.0,5233.0,8.562740006372207,27384289.0,5105.0,8.537975730598767,26061025.0,5105.0,1
LP001570,1,1,2,0,0,4167,1447.0,158.0,360.0,1.0,2,8.334951631422454,17363889,7.277247726631484,2093809.0,5.062595033026967,24964.0,5614.0,8.633018756921828,31516996.0,5456.0,8.604471199523298,29767936.0,5456.0,1
LP001882,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,0,8.374015421739909,18774889,7.501634457883413,3279721.0,5.075173815233827,25600.0,6144.0,8.723231274827508,37748736.0,5984.0,8.696844519654313,35808256.0,0.0,1
LP001263,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1,8.06054004653864,10029889,8.294049640102028,16000000.0,5.19295685089021,32400.0,7167.0,8.877242435993919,51365889.0,6987.0,8.85180655855245,48818169.0,0.0,0
LP001279,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1,7.768956044538332,5597956,7.836369760545124,6405961.0,4.912654885736052,18496.0,4897.0,8.496378051702317,23980609.0,4761.0,8.46821300919452,22667121.0,4761.0,1
LP001807,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,2,8.740336742730447,39062500,7.170119543449628,1690000.0,4.68213122712422,11664.0,7550.0,8.92930284224307,57002500.0,7442.0,8.914894908906568,55383364.0,7442.0,1
LP001155,0,1,0,1,0,1928,1644.0,100.0,360.0,1.0,1,7.564238475170491,3717184,7.404887575616125,2702736.0,4.605170185988092,10000.0,3572.0,8.18088094199639,12759184.0,3472.0,8.15248607578024,12054784.0,3472.0,1
LP001279,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1,7.768956044538332,5597956,7.836369760545124,6405961.0,4.912654885736052,18496.0,4897.0,8.496378051702317,23980609.0,4761.0,8.46821300919452,22667121.0,4761.0,1
LP001029,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,2,7.52456122628536,3433609,7.951559331155252,8065600.0,4.736198448394496,12996.0,4693.0,8.453827315794417,22024249.0,4579.0,8.429235912657095,20967241.0,4579.0,0
LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,2,7.8567067930958405,6671889,7.681099001536359,4695889.0,4.6443908991413725,10816.0,4750.0,8.465899897028686,22562500.0,4646.0,8.443761913330354,21585316.0,4646.0,1
LP002874,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,0,8.079927770758275,10426441,7.915348169263078,7502121.0,4.700480365792417,12100.0,5968.0,8.694167141883597,35617024.0,5858.0,8.675563527387679,34316164.0,5858.0,1
LP002741,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1,8.435549202375727,21233664,7.953318346560431,8094025.0,4.941642422609304,19600.0,7453.0,8.916371914881694,55547209.0,7313.0,8.89740886527095,53479969.0,7313.0,1
LP001744,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,7.9966538754626075,8826841,7.934155233536322,7789681.0,4.969813299576001,20736.0,5762.0,8.659039915644474,33200644.0,5618.0,8.633731007664188,31561924.0,5618.0,1
LP001977,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,0,7.393263094763838,2640625,7.497207223203318,3250809.0,4.564348191467836,9216.0,3428.0,8.13973227971767,11751184.0,3332.0,8.111328003286733,11102224.0,3332.0,1
LP001068,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1,7.937017489515454,7834401,7.720017940432244,5076009.0,4.804021044733257,14884.0,5052.0,8.527539483470381,25522704.0,4930.0,8.503094267036737,24304900.0,4930.0,1
LP001333,1,1,0,0,0,1977,997.0,50.0,360.0,1.0,1,7.589335823170617,3908529,6.904750769961838,994009.0,3.912023005428146,2500.0,2974.0,7.9976631270201,8844676.0,2924.0,7.980707820869669,8549776.0,2924.0,1
LP001318,1,1,2,0,0,6250,5654.0,188.0,180.0,1.0,1,8.740336742730447,39062500,8.640118538253535,31967716.0,5.236441962829949,35344.0,11904.0,9.384629757072872,141705216.0,11716.0,9.368710707947624,137264656.0,11716.0,1
LP001014,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1,8.01829613851552,9217296,7.825644732219989,6270016.0,5.062595033026967,24964.0,5540.0,8.61974977974133,30691600.0,5382.0,8.590815331286851,28965924.0,0.0,0
LP002211,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,0,8.479906606630221,23203489,6.827629234502852,851929.0,4.787491742782046,14400.0,5740.0,8.655214489313613,32947600.0,5620.0,8.634086942887738,31584400.0,5620.0,1
LP001843,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,7.886457270977689,7080921,8.867990898182093,50424201.0,5.631211781821365,77841.0,9762.0,9.186252576447092,95296644.0,9483.0,9.157256000883727,89927289.0,9483.0,1
LP002031,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,0,8.131236549696116,11553201,7.402451520818244,2689600.0,4.709530201312334,12321.0,5039.0,8.524962928680598,25391521.0,4928.0,8.502688505213357,24285184.0,4928.0,1
LP001720,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,8.25582842728183,14822500,6.890609120147166,966289.0,4.605170185988092,10000.0,4833.0,8.483222671845084,23357889.0,4733.0,8.462314529906248,22401289.0,4733.0,1
LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,7.783224016336037,5760000,7.681099001536359,4695889.0,4.74493212836325,13225.0,4567.0,8.426611813185,20857489.0,4452.0,8.401108712395436,19820304.0,4452.0,1
LP002615,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1,8.489821994620105,23668225,8.6347984334905,31629376.0,5.337538079701318,43264.0,10489.0,9.258082367961604,110019121.0,10281.0,9.238052810542719,105698961.0,10281.0,1
LP001197,1,1,0,0,0,3366,2200.0,135.0,360.0,1.0,2,8.121480374750751,11329956,7.696212639346407,4840000.0,4.90527477843843,18225.0,5566.0,8.624431942085836,30980356.0,5431.0,8.599878558034845,29495761.0,5431.0,0
LP001318,1,1,2,0,0,6250,5654.0,188.0,180.0,1.0,1,8.740336742730447,39062500,8.640118538253535,31967716.0,5.236441962829949,35344.0,11904.0,9.384629757072872,141705216.0,11716.0,9.368710707947624,137264656.0,11716.0,1
LP002622,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,2,8.163371316459912,12320100,8.392989587956931,19501056.0,5.493061443340548,59049.0,7926.0,8.97790377375038,62821476.0,7683.0,8.946765374867635,59028489.0,7683.0,1
LP002640,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1,8.71028982137815,36784225,7.602900462204755,4016016.0,5.521460917862246,62500.0,8069.0,8.995784837848506,65108761.0,7819.0,8.964311948124514,61136761.0,7819.0,1
LP002683,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1,8.451694209183541,21930489,7.557472901614746,3667225.0,5.220355825078324,34225.0,6598.0,8.794521851788527,43533604.0,6413.0,8.766082459148864,41126569.0,6413.0,0
LP001964,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,0,7.495541943884256,3240000,7.984121958702927,8608356.0,4.532599493153256,8649.0,4734.0,8.46252579007393,22410756.0,4641.0,8.442685139241176,21538881.0,0.0,0
LP002287,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,7.313220387090301,2250000,7.495541943884256,3240000.0,4.634728988229636,10609.0,3300.0,8.101677747454572,10890000.0,3197.0,8.069968149059841,10220809.0,0.0,0
LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,2,9.594445640962938,215590489,7.649692623711514,4410000.0,5.717027701406222,92416.0,16783.0,9.72812174830818,281669089.0,16479.0,9.70984212201073,271557441.0,16479.0,0
LP002772,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,2,7.8343923029104365,6380676,7.48605261786314,3179089.0,4.976733742420574,21025.0,4309.0,8.368461137615839,18567481.0,4164.0,8.33423142973486,17338896.0,4164.0,1
LP001225,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1,8.65277248565806,32787076,8.432724034789787,21114025.0,5.552959584921617,66564.0,10321.0,9.241935933565934,106523041.0,10063.0,9.216620609933333,101263969.0,10063.0,0
LP001245,1,1,2,1,1,1875,1875.0,97.0,360.0,1.0,1,7.536363938404511,3515625,7.536363938404511,3515625.0,4.574710978503383,9409.0,3750.0,8.229511118964457,14062500.0,3653.0,8.203304026795282,13344409.0,3653.0,1
LP001020,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1,9.460398455831275,164891281,9.30273722124215,120297024.0,5.855071922202427,121801.0,23809.0,10.077818939438902,566868481.0,23460.0,10.063052122207466,550371600.0,23460.0,0
LP002820,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,2,8.686598356276965,35081929,7.627544390488503,4218916.0,5.351858133476067,44521.0,7977.0,8.984317679911129,63632529.0,7766.0,8.957510510291613,60310756.0,7766.0,1
LP002345,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,2,6.932447891572509,1050625,7.927685045615778,7689529.0,4.718498871295094,12544.0,3798.0,8.242229891372231,14424804.0,3686.0,8.212297138229768,13586596.0,3686.0,1
LP002637,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,2,8.188133414510478,12945604,7.160069207596127,1656369.0,4.605170185988092,10000.0,4885.0,8.493924564476883,23863225.0,4785.0,8.473241303887054,22896225.0,4785.0,0
LP001552,1,1,0,0,0,4583,5625.0,255.0,360.0,1.0,1,8.430109084509125,21003889,8.63497622707262,31640625.0,5.541263545158426,65025.0,10208.0,9.23092700558457,104203264.0,9953.0,9.205629292246064,99062209.0,9953.0,1
LP002281,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,0,8.017307507688582,9199089,7.285506548522785,2128681.0,4.553876891600541,9025.0,4492.0,8.410053315858335,20178064.0,4397.0,8.388677769180811,19333609.0,4397.0,1
LP002714,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1,7.893198869544609,7177041,7.171656822768514,1695204.0,4.543294782270004,8836.0,3981.0,8.289288323000317,15848361.0,3887.0,8.265392930852224,15108769.0,3887.0,1
LP002347,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1,8.085178748074537,10536516,7.256297239690681,2007889.0,4.927253685157205,19044.0,4663.0,8.44741429680832,21743569.0,4525.0,8.417372856134026,20475625.0,4525.0,1
LP002670,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1,7.616283561580385,4124961,7.397561535524052,2663424.0,4.727387818712341,12769.0,3663.0,8.206037762778815,13417569.0,3550.0,8.174702882469461,12602500.0,3550.0,1
LP001798,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,2,8.66888370465667,33860761,8.517193191416238,25000000.0,4.787491742782046,14400.0,10819.0,9.289059126687574,117050761.0,10699.0,9.277905558138606,114468601.0,10699.0,1
LP001155,0,1,0,1,0,1928,1644.0,100.0,360.0,1.0,1,7.564238475170491,3717184,7.404887575616125,2702736.0,4.605170185988092,10000.0,3572.0,8.18088094199639,12759184.0,3472.0,8.15248607578024,12054784.0,3472.0,1
LP001726,1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,8.223358899479258,13890529,7.4815557019095165,3150625.0,4.875197323201151,17161.0,5502.0,8.61286694148452,30272004.0,5371.0,8.58876938990546,28847641.0,5371.0,1
LP001688,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,0,8.160518247477505,12250000,6.9874902470009905,1172889.0,4.90527477843843,18225.0,4583.0,8.430109084509125,21003889.0,4448.0,8.400209835930418,19784704.0,4448.0,1
LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,0,7.607878073278507,4056196,7.981049759665957,8555625.0,4.727387818712341,12769.0,4939.0,8.504918160540624,24393721.0,4826.0,8.481773246184977,23290276.0,4826.0,0
LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,0,7.75491027202143,5442889,7.790282380703483,5841889.0,4.912654885736052,18496.0,4750.0,8.465899897028686,22562500.0,4614.0,8.4368504387337,21288996.0,4614.0,1
LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,2,7.8567067930958405,6671889,7.681099001536359,4695889.0,4.6443908991413725,10816.0,4750.0,8.465899897028686,22562500.0,4646.0,8.443761913330354,21585316.0,4646.0,1
LP002586,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1,8.109525659752872,11062276,6.816735880594968,833569.0,4.653960350157523,11025.0,4239.0,8.352082671352637,17969121.0,4134.0,8.327000740241713,17089956.0,4134.0,1
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,2,8.150756470275551,12013156,7.098375638590786,1464100.0,4.867534450455582,16900.0,4676.0,8.450198322591959,21864976.0,4546.0,8.422003004412488,20666116.0,4546.0,1
LP002586,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1,8.109525659752872,11062276,6.816735880594968,833569.0,4.653960350157523,11025.0,4239.0,8.352082671352637,17969121.0,4134.0,8.327000740241713,17089956.0,4134.0,1
LP002265,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,7.597396320212795,3972049,7.393263094763838,2640625.0,4.727387818712341,12769.0,3618.0,8.193676665955241,13089924.0,3505.0,8.16194579946869,12285025.0,3505.0,1
LP002837,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,2,8.131530710604252,11560000,7.824046010856292,6250000.0,4.812184355372417,15129.0,5900.0,8.68270762989381,34810000.0,5777.0,8.661639795781266,33373729.0,0.0,0
LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,0,8.056109659545061,9941409,7.352441100243583,2433600.0,4.897839799950911,17956.0,4713.0,8.45807992692373,22212369.0,4579.0,8.429235912657095,20967241.0,4579.0,1
LP002643,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,0,8.096512917501594,10778089,7.618251097876695,4141225.0,4.997212273764115,21904.0,5318.0,8.578852571802965,28281124.0,5170.0,8.550627967502475,26728900.0,5170.0,1
LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,7.630461261783627,4243600,7.700295203420117,4879681.0,4.897839799950911,17956.0,4269.0,8.359134886757962,18224361.0,4135.0,8.327242607457793,17098225.0,4135.0,1
LP001316,1,1,0,0,0,2958,2900.0,131.0,360.0,1.0,1,7.992268643270745,8749764,7.9724660159745655,8410000.0,4.875197323201151,17161.0,5858.0,8.675563527387679,34316164.0,5727.0,8.652947112393857,32798529.0,5727.0,1
LP001977,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,0,7.393263094763838,2640625,7.497207223203318,3250809.0,4.564348191467836,9216.0,3428.0,8.13973227971767,11751184.0,3332.0,8.111328003286733,11102224.0,3332.0,1
LP002659,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,2,8.150756470275551,12013156,8.13973227971767,11751184.0,5.0106352940962555,22500.0,6894.0,8.83840674707681,47527236.0,6744.0,8.81640849968169,45481536.0,6744.0,1
LP002936,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,2,8.258163361537619,14891881,8.101677747454572,10890000.0,4.955827057601261,20164.0,7159.0,8.876125585396185,51251281.0,7017.0,8.85609105525229,49238289.0,7017.0,1
LP002537,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1,7.641564441260972,4338889,8.055157731819678,9922500.0,4.852030263919617,16384.0,5233.0,8.562740006372207,27384289.0,5105.0,8.537975730598767,26061025.0,5105.0,1
LP002342,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,0,7.3777589082278725,2560000,9.903487552536127,400000000.0,5.476463551931511,57121.0,21600.0,9.980448593672257,466560000.0,21361.0,9.969322108457675,456292321.0,21361.0,0
LP001726,1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,8.223358899479258,13890529,7.4815557019095165,3150625.0,4.875197323201151,17161.0,5502.0,8.61286694148452,30272004.0,5371.0,8.58876938990546,28847641.0,5371.0,1
LP002893,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,0,7.515344571180436,3370896,10.429310157308027,1144942569.0,4.499809670330265,8100.0,35673.0,10.482149379105689,1272562929.0,35583.0,10.479623274697385,1266149889.0,35583.0,0
LP001765,1,1,1,0,0,2491,2054.0,104.0,360.0,1.0,1,7.820439515262181,6205081,7.627544390488503,4218916.0,4.6443908991413725,10816.0,4545.0,8.421783006611578,20657025.0,4441.0,8.398634855292102,19722481.0,4441.0,1
LP002143,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,7.792761720816526,5870929,6.22455842927536,255025.0,4.867534450455582,16900.0,2928.0,7.982074875081202,8573184.0,2798.0,7.936660155225426,7828804.0,2798.0,1
LP001904,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,0,8.04012466444838,9628609,7.170119543449628,1690000.0,4.382026634673881,6400.0,4403.0,8.390041405755754,19386409.0,4323.0,8.371704884667631,18688329.0,4323.0,1
LP002342,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,0,7.3777589082278725,2560000,9.903487552536127,400000000.0,5.476463551931511,57121.0,21600.0,9.980448593672257,466560000.0,21361.0,9.969322108457675,456292321.0,21361.0,0
LP002529,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1,8.809862805379057,44890000,7.4673710669175595,3062500.0,5.438079308923196,52900.0,8450.0,9.041921720351219,71402500.0,8220.0,9.014325488050225,67568400.0,8220.0,1
LP001784,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,2,8.612503371220562,30250000,7.138866999945524,1587600.0,5.135798437050262,28900.0,6760.0,8.81877816903701,45697600.0,6590.0,8.793308627496552,43428100.0,6590.0,1
